Accuracy,Running Time,Loss,batch,dimensions,early_stopping,epochs,l_rate
0.0009955393616110086,1033.4881920814514,0.0009955393616110086,10,"[176, 88, 44, 22]",10,500,0.0005
0.0015978221781551838,456.61017990112305,0.0015978221781551838,10,"[192, 96, 48, 24]",10,500,0.0005
0.0008112789364531636,1494.012136220932,0.0008112789364531636,10,"[208, 104, 52, 26]",10,500,0.0005
0.0007047419785521924,1544.1182487010956,0.0007047419785521924,10,"[224, 112, 56, 28]",10,500,0.0005
0.0006799998227506876,1366.976905822754,0.0006799998227506876,10,"[240, 120, 60, 30]",10,500,0.0005
