mse,sqr_percentage,abs_percentage_median,abs_percentage_mean,abs_percentage_std,div_max,div_min,div_avg,n
4.670134098989708e-17,99.997505,99.74976,99.64213,0.38887522,0.005208954,-0.0048296154,9.811739437282085e-05,226
3.3223854057990104e-17,99.99749,99.75266,99.647,0.38844573,0.0052084625,-0.0048262626,9.332106448709964e-05,227
2.4515105996438555e-17,99.99753,99.75583,99.651855,0.38303754,0.004423365,-0.0050165877,7.505395449697972e-05,228
2.490507708474238e-17,99.997696,99.75931,99.65714,0.3719839,0.0047456324,-0.0052583367,7.33786541968584e-05,229
2.8126361823684687e-17,99.99776,99.76208,99.661285,0.36698288,0.0051181167,-0.0054344907,6.0713645070791243e-05,230
1.1461740242178844e-17,99.99785,99.76557,99.66586,0.36010996,0.005403459,-0.005596623,9.295751340687274e-05,231
1.3254660656389039e-17,99.997894,99.76821,99.66961,0.35671812,0.0058449954,-0.0055725574,8.907259441912174e-05,232
1.6907872610491705e-17,99.99804,99.77267,99.67547,0.35109028,0.0058285072,-0.005419649,7.028511725366116e-05,233
8.220350911638329e-18,99.99806,99.77515,99.67942,0.3484015,0.0057446808,-0.005394213,9.057741612195968e-05,234
8.096029006009472e-18,99.9981,99.778595,99.683205,0.34621194,0.0057383925,-0.005343206,9.03551373630762e-05,235
9.27638535390542e-18,99.99816,99.78285,99.68914,0.3411234,0.0057230443,-0.0053575933,9.023294784128666e-05,236
2.268312316546421e-19,99.998215,99.7868,99.694855,0.3360368,0.005362518,-0.0053162873,7.849793881177903e-05,237
9.299051341419472e-20,99.998276,99.78947,99.69912,0.33162305,0.005339071,-0.00529211,7.182248868048191e-05,238
6.963966838552334e-19,99.99829,99.79274,99.70403,0.3262959,0.00533247,-0.0053226873,7.130906917154789e-05,239
6.009800762778689e-19,99.998344,99.79704,99.70963,0.32143945,0.0053950176,-0.005342625,7.093566469848156e-05,240
5.234361593632665e-19,99.99843,99.80039,99.71397,0.31548202,0.0055463016,-0.0053806677,8.033699356019497e-05,241
1.5023992427119573e-18,99.99844,99.80353,99.71912,0.30739698,0.0052111894,-0.005537756,4.388574510812759e-05,242
1.8346493801989614e-18,99.99851,99.80805,99.72492,0.30282286,0.005025491,-0.0053888485,6.028265692293644e-05,243
3.4284895181952413e-18,99.99854,99.811844,99.73027,0.29878327,0.0050251037,-0.0053894892,6.021912209689617e-05,244
3.916296287221217e-18,99.99859,99.81515,99.73445,0.29485863,0.00483945,-0.0053382516,6.132903508841992e-05,245
5.5361872832361185e-19,99.99863,99.8187,99.73947,0.28988552,0.005483091,-0.0054064095,3.531056456267834e-05,246
9.27270238816899e-19,99.99869,99.82274,99.74513,0.28526652,0.00547285,-0.006628424,5.994020029902458e-06,247
1.4486657755733765e-21,99.99874,99.82692,99.75159,0.27786127,0.005800575,-0.0070551857,1.74629595130682e-05,248
2.7274722250980425e-21,99.99875,99.83157,99.75763,0.2763266,0.006576106,-0.0067470595,3.739737905561924e-05,249
5.0714576351461075e-20,99.99892,99.83656,99.76525,0.26500764,0.0068777353,-0.0070952103,3.0600661411881446e-05,250
3.2935638343159183e-18,99.998985,99.84127,99.77127,0.26040798,0.0075823516,-0.0056885853,-2.176137641072273e-05,251
3.2342077630209055e-18,99.99903,99.84626,99.77715,0.2565641,0.0075316727,-0.0056381673,-2.1576257422566416e-05,252
1.2026213908424889e-19,99.999054,99.849205,99.78202,0.25031525,0.0077704787,-0.005476527,-4.522206261754036e-05,253
9.3851436167983e-19,99.99907,99.852615,99.78674,0.24653006,0.0076108575,-0.007010162,-8.806729689240455e-05,254
9.769954101481406e-19,99.999115,99.8563,99.79096,0.24211831,0.007129103,-0.0072323233,-8.190032094717026e-05,255
4.067815204468885e-19,99.999146,99.859695,99.79548,0.23688832,0.0073562115,-0.007856652,-8.676531724631787e-05,256
3.843705344634677e-19,99.99917,99.86437,99.80108,0.23340365,0.0069857687,-0.0082534775,-8.830232545733451e-05,257
7.864604554341687e-19,99.9992,99.86789,99.80539,0.23135826,0.006784141,-0.008323938,-9.374214336276054e-05,258
4.041820482791495e-20,99.99923,99.871155,99.8098,0.2262376,0.007154122,-0.0073067397,-7.012872025370598e-05,259
1.6029750457421795e-19,99.999245,99.87511,99.81468,0.22272149,0.006933674,-0.007849082,-8.148838765919209e-05,260
5.327418975728901e-19,99.9993,99.87936,99.81958,0.21805348,0.0069948584,-0.007910982,-9.091384708881378e-05,261
7.004503805347294e-19,99.999306,99.88447,99.82578,0.21245547,0.0075252056,-0.008114085,-8.613657206296921e-05,262
5.339700304600731e-19,99.99936,99.8885,99.83135,0.20843574,0.007664293,-0.008094296,-8.760157972574234e-05,263
3.62244153793157e-19,99.999374,99.89255,99.83636,0.20548259,0.008033767,-0.007975116,-7.806165143847465e-05,264
7.823648509028884e-19,99.99943,99.89666,99.840904,0.20077434,0.0076117963,-0.008318059,-7.506750524044036e-05,265
4.367333643412772e-20,99.99944,99.90056,99.84543,0.19663294,0.008689389,-0.008403182,-4.690147005021572e-05,266
1.6142819233646054e-20,99.99947,99.90286,99.84907,0.19230966,0.008748367,-0.008325905,-4.650600254535675e-05,267
5.042370132013762e-20,99.99951,99.90966,99.85671,0.18729652,0.008802757,-0.008377165,-4.744392819702625e-05,268
5.50642408295543e-20,99.999535,99.912415,99.86107,0.18131714,0.008372813,-0.0074416846,-4.6572359278798106e-05,269
8.550578422523413e-21,99.999565,99.91455,99.8648,0.1756092,0.0097281635,-0.008624129,-4.532388411462307e-05,270
4.148814433109826e-20,99.99957,99.916595,99.86833,0.16867743,0.009814486,-0.0070495754,-3.512280061841011e-05,271
5.519332382314404e-22,99.9996,99.918945,99.87236,0.16325778,0.0063699298,-0.00992953,1.0444968938827514e-06,272
1.2249044032500861e-20,99.99962,99.92177,99.8769,0.15965581,0.0062737614,-0.0092868395,-5.349963903427124e-06,273
1.120914897981244e-20,99.999664,99.92401,99.88101,0.15392287,0.0060985424,-0.008441538,-1.6525201499462129e-06,274
4.888740077576899e-19,99.99968,99.9286,99.887146,0.14786309,0.005526047,-0.011455458,-7.459449581801891e-05,275
2.933548492652663e-20,99.999725,99.932274,99.89254,0.13941017,0.005534634,-0.010830499,-6.66859932243824e-05,276
2.835939572191398e-19,99.99973,99.93582,99.89739,0.13450415,0.0056298003,-0.010813482,-7.728642784059048e-05,277
2.625922860630012e-19,99.999756,99.94064,99.90424,0.12756127,0.0060046837,-0.013566911,-0.00014122247695922853,278
2.0441242643005882e-19,99.99977,99.94411,99.90875,0.12279586,0.005964175,-0.011370562,-0.00014295848086476326,279
7.922332193467379e-20,99.99982,99.948784,99.91536,0.11592395,0.0059907213,-0.0110921115,-0.00014613447710871698,280
6.086252097973007e-23,99.999855,99.95271,99.92191,0.10510979,0.005995974,-0.01138109,-0.0001547031570225954,281
8.852216414388963e-21,99.99989,99.95604,99.92755,0.09692497,0.006342225,-0.012079738,-0.00015035736374557017,282
2.1887568012742257e-20,99.99986,99.96075,99.93421,0.08951964,0.006651517,-0.012240559,-0.0001497192308306694,283
1.245569993089147e-20,99.99988,99.9641,99.93959,0.08202539,0.0063951463,-0.012721941,-0.00014383671805262566,284
1.419620881766165e-20,99.999916,99.969055,99.94745,0.074557744,0.00629662,-0.012889937,-0.00014166602864861487,285
3.7605135213455034e-20,99.99993,99.97516,99.95543,0.06634198,0.007687241,-0.012064196,-0.00010722172446548938,286
2.244120383371849e-22,99.99998,99.98213,99.96693,0.050721977,0.00809706,-0.0132315755,-0.00012201693840324879,287
1.0828975370957231e-20,99.99998,99.99009,99.97856,0.038259372,0.008726105,-0.015837312,-0.0001403944194316864,288
1.0478519030921334e-20,100.0,99.99703,99.99578,0.004651416,0.008280668,-0.016720533,-0.0001402678620070219,289
1.6427556627308324e-20,100.0,99.99703,99.99578,0.0046387566,0.008215457,-0.016595475,-0.00014079127460718156,290
1.7247839279296342e-20,100.0,99.99703,99.9958,0.004634384,0.00820981,-0.016596552,-0.00014061800204217433,291
8.24535691687645e-21,100.0,99.99703,99.9958,0.0046362695,0.008077942,-0.016355954,-0.0001326353568583727,292
1.3494238189835006e-20,100.0,99.99703,99.9958,0.0046308325,0.008049857,-0.016382135,-0.0001332802791148424,293
1.4648628383520962e-20,100.0,99.99704,99.9958,0.0046300553,0.008042429,-0.016528472,-0.0001329919509589672,294
9.545279322591444e-21,100.0,99.99704,99.9958,0.004625252,0.007976312,-0.0164776,-0.00013610879890620708,295
1.5795471404449723e-20,100.0,99.99704,99.9958,0.004628788,0.007970892,-0.016294517,-0.0001394367404282093,296
1.6011609640874957e-20,100.0,99.99704,99.995804,0.004626017,0.008032523,-0.016565993,-0.00014119038358330726,297
1.9477257685534864e-20,100.0,99.99704,99.99583,0.004626767,0.007816501,-0.016776543,-0.00014559192582964898,298
1.9739895279586027e-20,100.0,99.99704,99.995834,0.0046353955,0.007584892,-0.016464602,-0.00014824189245700835,299
2.7092611872213976e-20,100.0,99.99704,99.99583,0.004635512,0.0074315295,-0.01640357,-0.00015278393402695656,300
3.810848324231687e-20,100.0,99.99705,99.995834,0.00463042,0.0074291267,-0.016383324,-0.00015207746997475624,301
3.365729050890105e-20,100.0,99.99705,99.995834,0.0046284073,0.0074281096,-0.016412947,-0.00015212691389024258,302
4.6425318727875296e-20,99.99999,99.99705,99.995834,0.004626139,0.0074986964,-0.01627902,-0.00015013798139989375,303
3.7677288210197735e-20,100.0,99.99705,99.995834,0.0046133487,0.007509161,-0.016286097,-0.00015091459266841411,304
3.8241167477667273e-20,100.0,99.997055,99.99584,0.0046089687,0.007431805,-0.016365234,-0.0001512893196195364,305
1.9328614287427463e-20,100.0,99.997055,99.99584,0.0046064598,0.0073241033,-0.016298916,-0.0001445929240435362,306
2.6483955940344397e-20,100.0,99.997055,99.99584,0.0046046977,0.0073273405,-0.016302384,-0.0001448698155581951,307
4.926855449517344e-20,100.0,99.99706,99.99584,0.004598314,0.0073282793,-0.01564667,-0.000141355087980628,308
2.2979689329563912e-20,100.0,99.99706,99.99585,0.0045943283,0.0073346123,-0.015626296,-0.0001406436413526535,309
1.249723855610725e-20,100.0,99.99707,99.99585,0.0045889323,0.0073691607,-0.0152556375,-0.00014150585047900677,310
7.722437395860048e-21,100.0,99.99707,99.99585,0.0045864736,0.007094495,-0.014822602,-0.00012770256958901882,311
8.60298766346997e-21,100.0,99.99707,99.99585,0.0045783273,0.007162258,-0.014653966,-0.000125129334628582,312
1.6533417959423127e-20,100.0,99.99707,99.99585,0.004575487,0.0071715564,-0.014654886,-0.0001321086287498474,313
1.3826835368613284e-20,99.99999,99.99707,99.99585,0.0045807427,0.0071622357,-0.0146720335,-0.00013187363743782043,314
1.7662254160795854e-20,99.99999,99.99707,99.99585,0.00457837,0.00692977,-0.01452449,-0.00012954093515872954,315
4.559069872930199e-21,99.99999,99.99707,99.99585,0.00457796,0.007304538,-0.014445618,-0.00014226343482732774,316
1.0132199753912841e-20,99.99999,99.99707,99.99585,0.0045771077,0.0072365366,-0.01447504,-0.00014187131077051163,317
9.745357046324125e-21,99.99999,99.99708,99.99585,0.0045636245,0.0071038306,-0.014433999,-0.00013934665359556674,318
1.2327908466560117e-20,99.99999,99.99707,99.99585,0.00455809,0.0072627775,-0.013985209,-0.00013206307776272296,319
1.8735292997083074e-20,99.99999,99.99708,99.99586,0.004563275,0.007263519,-0.014248747,-0.00012999631464481355,320
1.9705268050964562e-19,99.99999,99.997086,99.99586,0.0045591304,0.0072514266,-0.014245551,-0.0001308576762676239,321
2.0301127212740346e-19,99.99999,99.997086,99.99586,0.0045594503,0.0070908032,-0.013894353,-0.00013394694775342942,322
2.6860014976779304e-19,99.99999,99.997086,99.99586,0.0045585353,0.0070490986,-0.013954718,-0.00013375019654631614,323
2.0608989535543105e-19,99.99999,99.99709,99.99586,0.0045558386,0.007068444,-0.0139032155,-0.00013331349939107895,324
2.5583399006550194e-19,99.99999,99.99709,99.99586,0.0045490395,0.0069895834,-0.013754856,-0.0001327068544924259,325
2.486958468037943e-19,99.99999,99.99709,99.995865,0.004547147,0.0066357404,-0.013298415,-0.00013208724558353425,326
2.0131738760633973e-19,99.99999,99.99709,99.995865,0.0045431615,0.006970629,-0.013319943,-0.00014326194301247596,327
2.0616331085192783e-19,99.99999,99.9971,99.995865,0.004541191,0.006890394,-0.013188653,-0.00013939162716269493,328
2.599805856510701e-19,99.99999,99.9971,99.995865,0.004537488,0.0069200546,-0.013362348,-0.00014915128238499165,329
2.9809389986012913e-19,99.99999,99.9971,99.99589,0.0045323414,0.006957244,-0.013400093,-0.00015110368840396405,330
3.590689409797424e-19,99.99999,99.9971,99.99589,0.00452895,0.0069393516,-0.013443675,-0.0001502403896301985,331
3.0224852580613933e-19,99.99999,99.9971,99.99589,0.0045295344,0.0070217885,-0.01352543,-0.0001506118103861809,332
3.7864809921418567e-19,99.99999,99.9971,99.99589,0.0045249304,0.006666623,-0.014337551,-0.00016233730129897595,333
4.372905448792021e-19,99.99999,99.9971,99.99589,0.0045231897,0.006679982,-0.014306065,-0.00016325500793755055,334
3.4917802488072802e-19,99.99999,99.99711,99.99589,0.0045197303,0.006787516,-0.014193699,-0.00015718819573521615,335
3.654528744169399e-19,99.99999,99.99711,99.99589,0.0045137503,0.0068063363,-0.01432053,-0.00016639922745525837,336
3.3910501675492555e-19,99.99999,99.997116,99.995895,0.00451021,0.0071749166,-0.013638124,-0.00014859002083539963,337
3.43715349866957e-19,99.99999,99.997116,99.995895,0.0045077675,0.0073810853,-0.012967356,-0.00014830109663307666,338
2.391377285795624e-19,99.99999,99.997116,99.9959,0.0045023193,0.0072780624,-0.013360798,-0.00013358382508158685,339
2.5999711555932813e-19,99.99999,99.997116,99.9959,0.004499294,0.0073332116,-0.013356432,-0.00013355481438338758,340
1.6929554415735836e-19,99.99999,99.99712,99.9959,0.0044944137,0.00704553,-0.013441324,-0.00015399206429719925,341
2.5146924242821313e-19,99.99999,99.99712,99.9959,0.0044821,0.007117301,-0.01359202,-0.00015325261279940604,342
1.703015992140367e-19,99.99999,99.99712,99.99592,0.004480023,0.0069483295,-0.013625458,-0.00015215035527944566,343
1.771142733583039e-19,99.99999,99.99712,99.99591,0.0044785608,0.006948963,-0.013618201,-0.000152136767283082,344
2.8581120041716156e-19,99.99999,99.99712,99.99591,0.004479851,0.0069523565,-0.013647489,-0.00015030771493911743,345
1.9267039073709575e-19,99.99999,99.99712,99.99591,0.004478504,0.0067703575,-0.013904959,-0.00014971394091844558,346
2.5780871842363e-19,99.99999,99.99712,99.995926,0.0044733584,0.00675638,-0.013494395,-0.00014749545603990556,347
3.417464919603348e-19,99.99999,99.99712,99.99594,0.0044707526,0.0066108853,-0.013183549,-0.00014509954489767553,348
2.6549189648308656e-19,99.99999,99.99713,99.99594,0.0044656824,0.006604001,-0.013179675,-0.00014493446797132493,349
2.360326105039388e-19,99.99999,99.99713,99.99594,0.004459711,0.0066141635,-0.013136998,-0.00014358758926391602,350
2.481558771140476e-19,99.99999,99.99712,99.99594,0.0044559017,0.00663206,-0.013124496,-0.00014510381035506725,351
2.3484009123385623e-19,99.99999,99.99713,99.99594,0.004451696,0.006665379,-0.013165265,-0.0001463962160050869,352
2.31202974804728e-19,99.99999,99.99713,99.99595,0.0044457917,0.006661147,-0.01317171,-0.00014584947377443313,353
1.7515320256606931e-19,99.99999,99.99714,99.99595,0.004443116,0.0064921826,-0.013102919,-0.00013356633484363557,354
1.6274730912670753e-19,99.99999,99.99714,99.99596,0.0044356533,0.0063951127,-0.0135424845,-0.0001356368325650692,355
2.2322633440717584e-19,99.99999,99.99714,99.99596,0.0044349935,0.006190367,-0.013614755,-0.00014671120792627334,356
1.9527670399063316e-19,99.99999,99.99715,99.99596,0.0044375756,0.006144665,-0.013755925,-0.00015237739309668542,357
1.9728243311830918e-19,99.99999,99.99715,99.99596,0.00442847,0.006143652,-0.013754338,-0.0001528326142579317,358
1.3579446534814697e-19,99.99999,99.99715,99.99596,0.0044273473,0.006151773,-0.013702441,-0.00015038502402603626,359
1.2097529285393086e-19,99.99999,99.99715,99.995964,0.0044245278,0.0061523616,-0.013696119,-0.00014991177245974541,360
1.7042839638603232e-19,99.99999,99.997154,99.995964,0.0044216043,0.0061030462,-0.013656009,-0.00014977507293224336,361
1.673254579415447e-19,99.99999,99.99715,99.995964,0.0044171987,0.00609684,-0.013466459,-0.00014791651628911495,362
1.1148499653833751e-19,99.99999,99.997154,99.99597,0.004415514,0.006160423,-0.013302699,-0.0001466023735702038,363
1.440308367611466e-19,99.99999,99.997154,99.99598,0.004411566,0.0064301267,-0.012463275,-0.00014769920147955417,364
1.3877788221404766e-19,99.99999,99.997154,99.99598,0.0044017485,0.0064317547,-0.01244545,-0.0001470119133591652,365
1.6275382592800104e-19,99.99999,99.997154,99.99598,0.004399528,0.006451927,-0.012181699,-0.0001409552339464426,366
1.1071432059456623e-19,100.0,99.997154,99.99598,0.0043966165,0.0063033625,-0.012412384,-0.00014538366347551345,367
1.1550480158549687e-19,100.0,99.99716,99.99599,0.004392998,0.006591484,-0.013647083,-0.00014156934805214404,368
1.3109310640258153e-19,100.0,99.99716,99.99599,0.0043842182,0.0065873563,-0.0136339925,-0.00014169171452522278,369
7.403654204506564e-20,100.0,99.99717,99.99599,0.0043834513,0.006523706,-0.01330322,-0.00014756201766431333,370
1.1301805646060209e-19,100.0,99.99717,99.99599,0.0043797777,0.0064868852,-0.013496555,-0.00015351098962128164,371
1.0057956321081195e-19,100.0,99.99718,99.995995,0.0043737665,0.006496981,-0.013474684,-0.0001536345947533846,372
1.34955656170425e-19,100.0,99.99718,99.995995,0.0043678144,0.0065024793,-0.013441406,-0.00015414193272590639,373
1.4016670169861366e-19,100.0,99.99718,99.995995,0.004363607,0.006622359,-0.01379884,-0.00015647505410015583,374
1.0770612750385232e-19,100.0,99.99718,99.995995,0.0043589966,0.0065525025,-0.013525687,-0.00015664711594581604,375
9.659953654507169e-20,100.0,99.99718,99.995995,0.004353896,0.0065819845,-0.013514724,-0.0001674345601350069,376
3.326687359878085e-20,100.0,99.99718,99.99601,0.0043525025,0.0065143257,-0.013390668,-0.0001662566140294075,377
3.003189891469859e-20,100.0,99.99718,99.99601,0.004350065,0.006479226,-0.013326783,-0.00016723005101084709,378
4.0636287894301784e-20,100.0,99.997185,99.99601,0.004347424,0.006606482,-0.013348509,-0.00017347397282719613,379
4.166287766484124e-20,100.0,99.997185,99.99601,0.0043447604,0.0065973103,-0.013467267,-0.00017496385611593724,380
4.873525663973796e-20,100.0,99.997185,99.99602,0.0043419176,0.006623231,-0.014445029,-0.00017362147569656373,381
3.8475502650990037e-20,100.0,99.997185,99.99602,0.004340873,0.0065419525,-0.014186535,-0.0001692748349159956,382
3.755185245810251e-20,100.0,99.99719,99.99603,0.0043389276,0.0064594224,-0.013660789,-0.00017740163020789622,383
4.0884382527619707e-20,100.0,99.99719,99.99603,0.004337815,0.007047657,-0.013649445,-0.00016870228573679925,384
7.261361819115933e-20,100.0,99.9972,99.99603,0.0043363655,0.0071804933,-0.013514791,-0.00015941384248435497,385
8.000344362599384e-20,100.0,99.9972,99.99603,0.0043329913,0.0070852563,-0.014090579,-0.00016214625909924507,386
4.216935241946285e-20,100.0,99.9972,99.99604,0.004329695,0.007090524,-0.014056299,-0.00016265198588371276,387
5.259229319713468e-20,100.0,99.99721,99.99604,0.0043250397,0.007132888,-0.013978347,-0.00016824567690491678,388
5.2347849117091433e-20,100.0,99.99721,99.99604,0.00432359,0.007302575,-0.014441568,-0.0001684460137039423,389
5.461366801056179e-20,100.0,99.99721,99.99604,0.0043195933,0.007694971,-0.014307156,-0.0001678074151277542,390
2.5791251855000762e-20,100.0,99.99721,99.99604,0.0043171784,0.00778817,-0.014397241,-0.00017077155411243439,391
4.8421657004802894e-20,100.0,99.997215,99.99604,0.0043136366,0.007808894,-0.014426462,-0.00017016582190990448,392
2.8134251988170035e-21,100.0,99.997215,99.99604,0.0043108575,0.0076706633,-0.014193267,-0.0001858475338667631,393
4.276465436169564e-21,100.0,99.997215,99.99604,0.004307983,0.00818491,-0.014365047,-0.0001909668929874897,394
2.223097027446312e-20,100.0,99.997215,99.99605,0.0043050493,0.00850001,-0.014541831,-0.00018778612837195397,395
1.9502087586750562e-20,100.0,99.99722,99.99605,0.004300845,0.008456256,-0.014192,-0.0001892415527254343,396
2.6919896382249278e-20,100.0,99.99722,99.99605,0.004296736,0.008443877,-0.014462009,-0.0001819585543125868,397
1.908660116017734e-20,100.0,99.99723,99.996056,0.0042942567,0.008530907,-0.014674716,-0.00018217448145151137,398
2.8808925672036025e-20,100.0,99.99723,99.99605,0.004292714,0.008401252,-0.0145986155,-0.00017962763085961343,399
3.3500258087442953e-20,100.0,99.99723,99.99605,0.004293984,0.0081933215,-0.014658291,-0.00018155095167458058,400
1.9315126328425873e-20,100.0,99.99723,99.996056,0.0042911344,0.008285783,-0.014860366,-0.00018959851935505866,401
4.8293653279443565e-20,100.0,99.99724,99.996056,0.004284097,0.008268073,-0.016537957,-0.00019404449500143528,402
2.0408805592197673e-20,100.0,99.99724,99.99608,0.004282734,0.008278333,-0.016824301,-0.00019019469618797302,403
1.9992857988643967e-20,100.0,99.99724,99.996056,0.0042797592,0.008267172,-0.016865939,-0.0001904204022139311,404
4.5279339378753864e-20,100.0,99.99724,99.99608,0.00427895,0.008430317,-0.017023146,-0.00019536694511771202,405
7.412455127761729e-20,100.0,99.99724,99.996086,0.0042760004,0.008747954,-0.016842235,-0.0001813436858355999,406
4.5313748905133566e-20,100.0,99.99724,99.99609,0.0042728283,0.008759923,-0.016838074,-0.00018148183822631837,407
5.774050279440374e-20,100.0,99.997246,99.99609,0.0042700116,0.008747317,-0.016813993,-0.0001840760000050068,408
2.787800085276154e-20,100.0,99.997246,99.99609,0.004266866,0.008686177,-0.0167833,-0.00018365048803389072,409
3.398437265274023e-20,100.0,99.997246,99.99609,0.0042642984,0.0087251775,-0.016760074,-0.00018291492015123367,410
2.8718432444283907e-20,100.0,99.997246,99.99609,0.004261683,0.008743994,-0.016772643,-0.00018281830474734307,411
4.656826961704777e-20,100.0,99.99725,99.99609,0.0042556175,0.008792751,-0.017027427,-0.00018589279614388942,412
2.071949832106742e-20,100.0,99.99725,99.99609,0.0042527923,0.008520693,-0.016540188,-0.00018936198204755784,413
1.4599744397196724e-20,100.0,99.99725,99.9961,0.0042486116,0.008263744,-0.016890485,-0.00018888691440224647,414
1.653757596233267e-20,100.0,99.99726,99.9961,0.004244752,0.008238874,-0.016938418,-0.00019170846790075302,415
3.0858498142344854e-20,100.0,99.99726,99.9961,0.004239869,0.008247554,-0.016889848,-0.00019166937097907068,416
3.2115087893958193e-20,100.0,99.99726,99.99611,0.004235004,0.00813945,-0.016676456,-0.0001878256443887949,417
3.490862620417203e-20,100.0,99.99726,99.99611,0.0042293747,0.007999387,-0.016243182,-0.0001878902316093445,418
9.273948451906683e-21,100.0,99.99726,99.99611,0.0042258915,0.0080490485,-0.016389523,-0.00020606712438166143,419
1.6328234270135255e-20,100.0,99.99727,99.99611,0.004224152,0.00804643,-0.016398106,-0.00020591305568814277,420
1.083065787733577e-20,100.0,99.99727,99.99611,0.0042219725,0.0080611855,-0.01638832,-0.00020577993243932723,421
1.168135310529302e-20,100.0,99.99727,99.99611,0.0042190077,0.008193381,-0.016085431,-0.00020553710870444775,422
1.5773126147097712e-20,100.0,99.99727,99.99613,0.004218837,0.008242592,-0.016158503,-0.0002027263306081295,423
3.231242472404e-20,100.0,99.99727,99.99613,0.0042165965,0.008226849,-0.016146164,-0.00020297732204198836,424
1.3002937595832212e-20,100.0,99.99728,99.99613,0.0042147455,0.00821577,-0.016266197,-0.00020297342911362648,425
1.728183262585681e-20,100.0,99.99728,99.99613,0.004207337,0.008214086,-0.016293626,-0.00020302181132137776,426
3.8140051230943246e-20,100.0,99.99728,99.99615,0.004205507,0.008258812,-0.016430896,-0.00020260078832507134,427
4.7804551882142946e-20,100.0,99.997284,99.99615,0.00420231,0.008649632,-0.015511408,-0.00019939731806516646,428
5.331783841807551e-20,100.0,99.997284,99.99615,0.004199617,0.008677885,-0.015162807,-0.00019969722256064416,429
3.168480659610219e-20,99.99999,99.99729,99.99615,0.0041977405,0.0089046955,-0.015061796,-0.00019577184692025186,430
4.30169244536739e-20,100.0,99.99729,99.996155,0.0041946424,0.008655846,-0.015501346,-0.0001949447114020586,431
5.410098867554951e-20,100.0,99.99729,99.996155,0.0041933428,0.008465797,-0.0155610405,-0.0001973064336925745,432
6.127414963507637e-20,100.0,99.99729,99.996155,0.0041939025,0.007815391,-0.016132668,-0.00019294420257210732,433
4.3876313332717914e-20,100.0,99.99729,99.996155,0.0041897483,0.0076782852,-0.015839227,-0.00018643634393811226,434
4.8778102275398277e-20,100.0,99.9973,99.99616,0.004184592,0.007389322,-0.015467051,-0.0001844359003007412,435
5.222584694530271e-20,100.0,99.9973,99.99616,0.004181351,0.00722079,-0.015645478,-0.00018809832632541657,436
3.253369616807069e-20,100.0,99.99731,99.99616,0.0041790316,0.007750705,-0.015789445,-0.00018392715603113174,437
3.0552505354208443e-20,100.0,99.9973,99.99617,0.0041748616,0.008388504,-0.0150835365,-0.00017923210747539998,438
3.8844280965499836e-20,100.0,99.99731,99.99617,0.004170763,0.008264229,-0.015198976,-0.00017956439405679702,439
5.51135817927573e-20,100.0,99.99731,99.99617,0.0041689523,0.008641139,-0.015298456,-0.0001799161359667778,440
2.819203623809506e-20,100.0,99.99731,99.99617,0.004167029,0.008684173,-0.015238691,-0.00017871955409646035,441
2.5094921959834436e-20,100.0,99.997314,99.99617,0.004163299,0.008520871,-0.015764061,-0.00019112957641482354,442
3.4637268760932434e-20,100.0,99.997314,99.99617,0.00415963,0.008542478,-0.015727967,-0.00019056917168200016,443
2.5687493385660658e-20,100.0,99.997314,99.99618,0.004157261,0.008407369,-0.015717562,-0.00018016416579484938,444
3.7696119995494116e-20,100.0,99.997314,99.99619,0.004157079,0.008340627,-0.015694588,-0.00018159944564104081,445
2.784831237815081e-20,100.0,99.997314,99.9962,0.0041563036,0.008293271,-0.014977187,-0.00017732776701450347,446
1.7617155433885606e-20,100.0,99.997314,99.9962,0.0041524256,0.008240536,-0.014979497,-0.00017751640640199185,447
1.6641703100977736e-20,100.0,99.99732,99.99621,0.004150274,0.008223653,-0.01497836,-0.00018576824106276036,448
1.1753110936939251e-20,100.0,99.99732,99.99621,0.0041460763,0.008074015,-0.014973689,-0.00017789483070373535,449
4.107925324525661e-21,100.0,99.99733,99.99621,0.004143279,0.008276224,-0.015151102,-0.00017877296544611455,450
2.159195143283948e-20,100.0,99.99733,99.99621,0.0041416055,0.00802207,-0.0146769695,-0.00018419301137328147,451
1.5887050113758955e-20,100.0,99.99733,99.99621,0.0041401964,0.008238137,-0.014606174,-0.00017901678569614887,452
1.315085503392241e-20,99.99999,99.99733,99.99621,0.0041378764,0.007832274,-0.014855795,-0.00018594156950712203,453
1.471131600817516e-20,100.0,99.99734,99.996216,0.0041295183,0.00820671,-0.014975529,-0.00018486514687538147,454
3.71863472900593e-21,100.0,99.99734,99.996216,0.0041289893,0.0076460987,-0.014844038,-0.0001792565267533064,455
5.011941122917105e-21,100.0,99.99734,99.996216,0.0041265883,0.0077744126,-0.014383417,-0.0001722559705376625,456
2.306047132256864e-21,100.0,99.99734,99.996216,0.0041248454,0.0076515973,-0.01440962,-0.00017790735699236394,457
8.052107348635561e-22,100.0,99.997345,99.99622,0.0041187303,0.0076324195,-0.014421776,-0.00017799103632569314,458
4.6888042403696765e-23,100.0,99.997345,99.99622,0.004114675,0.007656023,-0.014425561,-0.000178188718855381,459
1.5532612813034265e-21,100.0,99.997345,99.99624,0.004112272,0.0077127293,-0.015098505,-0.0002038315311074257,460
