mse,sqr_percentage,abs_percentage_median,abs_percentage_mean,abs_percentage_std,div_max,div_min,div_avg,n
4.9052093393334e-36,458656132.6086035,79.62261599456997,-199.09106739475266,214162.40639335357,5.552502901906564e-13,-7.361888876289413e-13,1.7846159542429024e-14,27
5.3386657780671214e-36,489602293.290176,79.83476253519166,-199.76661599985687,221269.41341325195,5.364597654988756e-13,-7.439049376500861e-13,1.6796340552972645e-14,28
5.4056776634295534e-36,532526930.20330787,80.0968952862804,-201.4676914063229,230765.28546024888,5.723616025576916e-13,-7.934208845483681e-13,1.6138897702812195e-14,29
5.221788924267166e-36,586105041.698102,80.36057256055393,-208.84832441771923,242095.90225361983,5.721395579527666e-13,-7.257527911974648e-13,1.656936740590531e-14,30
5.7426432192784875e-36,530807174.42931175,80.60714014435244,-201.80584412701432,230392.36568142535,5.98437965848575e-13,-7.291389714225716e-13,1.5344954281003452e-14,31
5.790213915138691e-36,448210457.7630308,80.8537344270151,-187.07663742970516,211709.65176163535,6.203093594336906e-13,-6.980527267330672e-13,1.5475509569805467e-14,32
3.235627838275438e-36,438589188.74521947,81.06830398086947,-186.07000477480244,209425.04711533003,5.455913498764176e-13,-6.85951295764653e-13,1.7519822398393003e-14,33
3.484974901803307e-36,238656941.89134437,81.29464040838343,-151.3372598706605,154485.0755664591,5.797862190348724e-13,-8.325007350151736e-13,1.6844695006130233e-14,34
3.478081727681247e-36,238269653.72630718,81.51064940241609,-148.24039506225304,154359.68237153374,6.265821195228227e-13,-8.594791545135649e-13,1.649569466361584e-14,35
5.526597068280755e-36,135192214.35967827,81.71010804254108,-124.62668372258265,116271.98424836357,6.126210649881614e-13,-8.86402062860725e-13,1.226140331242773e-14,36
5.75124282348726e-36,120210969.16802217,81.92924639684192,-120.83954730424065,109640.55464116491,6.223910276048628e-13,-9.445777493510832e-13,1.2819432051385742e-14,37
6.363800185838722e-36,21010687.838139948,82.14038314330122,-84.54819666247586,45837.0068044479,6.085132397970483e-13,-9.36806188178707e-13,1.2359613718284892e-14,38
7.408063395085698e-36,30623645.0176894,82.37460880533959,-86.55805771722122,55338.29727612883,6.299960553235451e-13,-9.36140054363932e-13,1.2092859506972352e-14,39
6.781997475251135e-36,86664514.7493983,82.574616911108,-106.42812710520067,93093.55673163313,6.894484982922222e-13,-7.556733017111128e-13,9.96436922171304e-15,40
6.082663427898096e-36,43463014.76315106,82.83830360268857,-89.9734993234134,65926.19897763022,7.100986465502501e-13,-7.247535904753022e-13,1.0974103570315919e-14,41
7.115192508898804e-36,57106858.57150867,83.03232015011743,-90.86375503918461,75568.83820467861,6.926126339124039e-13,-7.277511926417901e-13,1.247879596723135e-14,42
8.148037639319831e-36,20366504.473555055,83.25920302164478,-69.39558511551584,45128.90470899944,7.59170504238682e-13,-7.979450433737156e-13,1.3728369328681724e-14,43
2.0075470487507403e-35,30387337.549372442,83.47296157697629,-75.31645272125877,55124.40612599716,7.185363415374013e-13,-7.953637748414621e-13,1.7164897011472885e-14,44
2.00980267897135e-35,16266686.398529196,83.69823317154506,-64.82018962196071,40331.53598682679,7.300826609935029e-13,-7.514266986419216e-13,1.6822114688884602e-14,45
1.7586620327257047e-35,49114210.992140874,83.89181553226652,-84.67939147027575,70081.19676047689,7.553957459549565e-13,-7.969180870759374e-13,1.6416237582269253e-14,46
1.8256138718085616e-35,56729602.30770864,84.15781589704625,-87.69473476926262,75318.73735121162,7.562839243746566e-13,-7.581435479409038e-13,1.76637658974885e-14,47
2.1063953258766086e-35,316787747.35248435,84.39558126297898,-139.7130800809317,177985.09284416042,7.562839243746566e-13,-7.565059689795817e-13,1.722630718625773e-14,48
2.115226208392868e-35,283270925.36755973,84.61191829286152,-134.89862840709637,168306.31185781912,7.425171588693047e-13,-7.407408020299044e-13,1.6931113147291812e-14,49
2.8869827849084265e-35,476049416.0862881,84.85422926762408,-157.70324281748162,218185.3517741699,7.488454301096681e-13,-7.467915175141115e-13,1.757759929123094e-14,50
3.039812138122377e-35,503214363.3973852,85.09030679669377,-162.57266312487533,224324.18672660794,7.922551503725117e-13,-7.555622794086503e-13,1.702083690041039e-14,51
3.211251032398885e-35,515259689.8845785,85.28888253342399,-160.3654597580971,226993.11638350214,8.179013022413528e-13,-7.393252676735074e-13,1.6652220690323758e-14,52
3.278960083197353e-35,204479581.33697048,85.49988304427794,-119.48055680047135,142996.12817417938,8.389955397092308e-13,-7.466249840604178e-13,1.66981812250845e-14,53
2.5757015408319964e-35,162758251.85993606,85.76788153216532,-109.94110372342301,127576.50469571138,9.722223026642496e-13,-7.286393710614902e-13,1.9021559982987688e-14,54
2.683763592075759e-35,95669550.19331588,86.06045425381873,-89.66189074851978,97810.55467629246,1.0262901639634947e-12,-7.254197242900773e-13,2.0230630442479796e-14,55
3.9497854083890253e-35,39009597.78575667,86.31732749201524,-63.759346381631644,62457.36843982656,1.0506040482027856e-12,-7.261968804073149e-13,2.1262403489109695e-14,56
3.7633357462996286e-35,28394718.816453844,86.54059716783448,-56.3853177692753,53286.36330116691,1.0164091790443308e-12,-7.826517212095041e-13,2.3402639779771897e-14,57
3.2437668966615284e-35,50531809.69473473,86.80065817801918,-63.78241146767485,71085.45511961654,1.1052270210143433e-12,-8.51624326614342e-13,2.141764871165118e-14,58
3.089279769402967e-35,53641847.989591554,87.02413992529947,-63.10069460196728,73240.33195975055,1.1146639167236572e-12,-8.589240430012524e-13,2.1958139396267068e-14,59
2.961535175390046e-35,55987973.15831807,87.2636984951715,-60.79747119979195,74824.85453300853,1.1117773368596318e-12,-8.643918913975313e-13,2.2368641468416428e-14,60
3.5005977491125926e-35,59482291.42855715,87.56567840804928,-58.45747962594791,77124.51401058704,1.0435818875720315e-12,-9.040268533766493e-13,2.428204049868358e-14,61
3.478079416466931e-35,57860494.10786687,87.80715730306036,-54.14995966657856,76065.84290353398,1.0081935286621047e-12,-9.35473920549157e-13,2.4164143872579873e-14,62
2.718588525076859e-35,23773770.06389028,88.04023906881828,-35.469759772412445,48758.062787147086,1.2304046670408297e-12,-1.003752636563604e-12,2.7275107327017087e-14,63
2.950051812409974e-35,38853163.70216794,88.29631143942174,-41.061355257015684,62332.05014241842,1.2124745651931335e-12,-9.903744491168709e-13,2.6859169787976337e-14,64
3.0808935168634597e-35,39567686.61925847,88.58061817994343,-40.92160944006468,62902.59455438568,1.3337664306334318e-12,-1.092903545441004e-12,2.5793227507546016e-14,65
3.100777303118831e-35,62009018.75420032,88.83971876996007,-47.35512521126089,78745.57796117729,1.3165024626005106e-12,-1.096345236817342e-12,2.583979326805282e-14,66
1.124266930521742e-35,47815525.153938994,89.09374522599128,-40.519812456451554,69148.53456433077,1.2783663017046365e-12,-1.099120794378905e-12,3.262510053780865e-14,67
1.4756728606623027e-35,39594158.1719074,89.34933902107826,-36.366380620723135,62923.65116077534,1.3509748875151217e-12,-1.1665668431248832e-12,2.9661176100136286e-14,68
8.127265864028e-36,19198356.859985206,89.59027950334686,-19.486687346778435,43815.708877675024,1.297184581972033e-12,-1.1182166304024577e-12,2.3259264884482415e-14,69
3.778776637618244e-36,17685004.089292847,89.78046066690636,-17.15695725116205,42053.32347943279,1.4527823388732486e-12,-1.1051159987118808e-12,2.8136932405911333e-14,70
1.9874911221064836e-36,19145156.77654336,89.98464371841143,-16.20332497372537,43754.974394392935,1.5523138330308939e-12,-1.1362577545526165e-12,3.194742117456566e-14,71
1.2257095029864445e-36,18002137.58837025,90.23088944681638,-11.96583618259431,42428.72208526301,1.5973888878306752e-12,-1.2432277429752503e-12,3.383476658569418e-14,72
1.4089704260420707e-36,29670368.658467248,90.37521020432584,-20.873534974273003,54470.28045830015,1.5591972157835698e-12,-1.287747686262719e-12,3.210991754123673e-14,73
1.0882451317831196e-36,16295514.776178226,90.51347289953335,-9.216815548162703,40367.42607215795,1.660227511024459e-12,-1.2898571100095069e-12,3.129170437426381e-14,74
1.1361376389746825e-37,11843269.516967287,90.6391476552209,-3.115226339784504,34413.7435299168,1.6552037518380303e-12,-1.2784218128558678e-12,3.2457781639874366e-14,75
6.8631094162475e-38,16218854.803492153,90.76820434646197,-5.2635035971735515,40272.359961864044,1.688649220454863e-12,-1.3041789870271714e-12,3.290017949433535e-14,76
9.583555580278547e-38,29291384.245961104,90.89847299197166,-14.465942907824846,54121.28516776702,1.7142121055968573e-12,-1.4352963262354024e-12,3.19137434457501e-14,77
7.58225732404887e-37,22809518.57800318,91.03072717395338,-7.713993995010716,47759.06069081058,1.64834812466097e-12,-1.489253165232185e-12,3.542881073391611e-14,78
1.2840483796598981e-36,16726420.019855175,91.15557972193102,0.20484544647469974,40897.66223155047,1.621036638255191e-12,-1.443178909710241e-12,3.455792847100674e-14,79
1.2348847545366125e-36,19706361.715350114,91.25613778527745,2.0045023941740543,44391.58130852418,1.62186930552366e-12,-1.4415135751733033e-12,3.423176672678885e-14,80
2.547875540316131e-36,38899985.56594728,91.38666884142793,-8.831911985155145,62369.632974293185,1.5893952820533741e-12,-1.517896919267514e-12,3.329211906155649e-14,81
2.354795349738069e-36,40216507.26516642,91.51793331508874,-8.607030100596198,63416.2691404001,1.6035506256173448e-12,-1.5079049120458876e-12,3.345177337293275e-14,82
2.804230630043829e-36,51893056.5269841,91.6446907120094,-16.888303867279316,72036.63243627103,1.5893952820533741e-12,-1.4265255643408636e-12,3.328229378053561e-14,83
1.929275023990502e-36,43960507.76302656,91.75958387070403,-13.73817193922206,66302.51159843989,1.5876189252139739e-12,-1.4329648578836895e-12,3.336884009848736e-14,84
1.8652092661357934e-36,44851735.03063296,91.8557265618177,-14.261972895701799,66971.23325562115,1.7804924201669792e-12,-1.6188161922059408e-12,3.541106836769793e-14,85
2.731192430725351e-36,55041315.97409931,91.96219100413691,-17.11646173686103,74189.640439545,1.758815315611173e-12,-1.7247314687551807e-12,4.160705730566545e-14,86
2.6925522600385863e-36,24405021.98606706,92.0895272188385,-6.427560692464067,49401.21599032964,1.7561507803520726e-12,-1.72029057665668e-12,4.1681396952757903e-14,87
1.7644384564699583e-36,14648016.872191628,92.18010115176523,2.1857305040545127,38272.479298179955,1.7617018954751984e-12,-1.7209567104714552e-12,4.175483165243706e-14,88
3.308262316827209e-36,16381386.598650862,92.32163586955602,4.9679038512929505,40473.72128844887,1.9242385462803213e-12,-1.6704415628510105e-12,4.090950957621094e-14,89
3.6807286391695075e-36,11614845.994082984,92.43590024309813,12.763447917576325,34080.34103638965,1.916022895898095e-12,-1.624256285026604e-12,4.1234035861685096e-14,90
1.0699908217854117e-35,11757516.167244492,92.54384849340516,10.817945796247843,34288.99716143662,1.9475532297974496e-12,-1.706301766546403e-12,3.5902449030708914e-14,91
1.9468993235760557e-35,17706779.969172604,92.64763756169147,3.4753815431041475,42079.19582155745,2.169819879327406e-12,-1.9934054407144686e-12,3.0438599172042145e-14,92
3.444917370476396e-35,16071471.457166426,92.75954266555777,6.188250049626347,40089.009975963265,2.093436535233195e-12,-2.1550539130998914e-12,2.6490122788226503e-14,93
4.3793275848774405e-35,16099373.571221625,92.87905752864364,5.959162047495919,40123.78748584052,2.2998269955110118e-12,-2.2476465133536294e-12,2.45915623898258e-14,94
2.620430135444811e-35,32304399.31927903,92.98178647539987,-4.087552780666095,56836.75610887161,2.1103119252074976e-12,-2.1141977057936856e-12,2.911654328135387e-14,95
3.617627668509276e-35,37195597.11659485,93.10525140258918,-6.357806309087841,60988.00597737745,2.0836665726164938e-12,-2.114530772701073e-12,3.166963701315171e-14,96
3.408084178686305e-35,22811935.873195812,93.19751133369856,2.45270464151485,47761.63410797922,2.0692336732963668e-12,-2.1105339698124226e-12,3.171767054246624e-14,97
4.1571758113927387e-35,95494529.78988399,93.28232974247089,-23.586379600911805,97721.13764842878,2.0654589150126412e-12,-2.0931034683258076e-12,3.171154504112551e-14,98
4.077250403518845e-35,75693495.57686162,93.38536606487696,-12.40409311243452,87001.8372868297,2.0621282459387658e-12,-2.092548356813495e-12,3.141705452890263e-14,99
3.9566359451039735e-35,71766119.74103552,93.49349117230287,-8.760977394932812,84714.71329450888,2.1527224447481785e-12,-2.0493606811555765e-12,2.928863170511183e-14,100
3.014360810441024e-35,22423433.878021434,93.57942101920604,10.193632529489129,47353.15953075762,2.1100898806025725e-12,-2.2577495428777183e-12,3.378900458039791e-14,101
5.155530802646913e-35,33230504.43504318,93.68140347817778,4.822268674693014,57645.70187067429,2.3150370509483764e-12,-2.390088127413037e-12,2.784103869514344e-14,102
4.738716825853667e-35,26762613.388019297,93.76522130309888,7.783661465985644,51732.38094268238,2.311040248059726e-12,-2.4023005806839137e-12,2.7954789332139562e-14,103
8.731750891071009e-35,26027887.178212665,93.85766528998022,9.871811526989163,51017.321126234085,2.405187160547939e-12,-2.545297306255634e-12,1.8881821260850904e-14,104
1.1927031304553397e-34,9590126.36355281,93.93631683778104,21.800273764872436,30967.64995155124,2.121414155453749e-12,-2.0949908474676704e-12,1.389816117130454e-14,105
1.042834378352073e-34,9164591.616297876,94.00570256366271,22.064643886255336,30272.796965487814,2.4758528560653303e-12,-2.245204022699454e-12,2.5555556899043492e-14,106
9.737108252992537e-35,16019774.505164849,94.08295451642266,17.20557017195913,40024.47167200034,2.510880392492254e-12,-2.294719969597736e-12,2.523081859181116e-14,107
9.427008085476576e-35,19412424.481355116,94.14317895762207,15.274859590157421,44059.302776174394,2.6922908347160046e-12,-2.283728761653947e-12,3.705916553569604e-14,108
7.592914036007948e-35,16754176.79750752,94.21188659789836,16.828924898780894,40931.629140345205,2.733840931412601e-12,-2.4021895583814512e-12,3.930419743527727e-14,109
6.328594586917456e-35,15420201.143330703,94.27888948480448,17.750128506151874,39268.3238506219,2.7348401321347637e-12,-2.4571455981003965e-12,4.1201924202674236e-14,110
6.294300514443722e-35,16819609.22620464,94.34547135152727,17.03490024960944,41011.48656190817,2.7562396809344136e-12,-2.4780177909633494e-12,3.996972409683577e-14,111
6.87261619590848e-35,10845817.631893659,94.42537831939867,28.30882243317311,32932.714190682746,2.763622664048171e-12,-2.443933944107357e-12,3.155293927371695e-14,112
7.04335139999386e-35,4632580.87705865,94.47907989827155,34.86411642593436,21523.05382425792,2.7803315205687795e-12,-2.413735877837553e-12,3.244135669976266e-14,113
7.008088768809089e-35,5197863.231914377,94.54114300045075,34.613539496916786,22798.462535842595,3.223310507394217e-12,-2.432054557743868e-12,3.1646534351392753e-14,114
9.054270937056352e-35,5165812.576460589,94.5922761626916,34.93970122622012,22728.06363886447,3.198108444735226e-12,-2.6154634014119438e-12,2.5898360423807592e-14,115
9.473630522760133e-35,8137016.501385309,94.67253835481654,31.08598268482415,28525.154210201712,3.157474282033945e-12,-2.9869995366027524e-12,2.476388403751775e-14,116
5.060641431974875e-35,8711245.134213576,94.73570753456298,31.276983824862175,29514.524979635175,5.202394071091021e-12,-3.43924888568381e-12,4.187786595123545e-14,117
4.855302466076515e-35,10111976.45997316,94.78574480218597,30.766728054886276,31799.056998037722,5.0608406354513136e-12,-3.40349970429088e-12,4.218675081336788e-14,118
5.696292900122283e-35,15307915.721449446,94.83875436304905,28.210307481355652,39125.09104281436,4.9467097085198475e-12,-3.4208191834750323e-12,4.5334453783555753e-14,119
5.826643051412243e-35,21776869.186747357,94.8954490337644,24.235730854310788,46665.475869152215,5.179523476783743e-12,-3.550826299658638e-12,4.885306472628908e-14,120
6.022741131752962e-35,26253610.539794207,94.95561968347542,24.27940099576057,51238.06788757249,5.177858142246805e-12,-3.5020875088775938e-12,4.820320069024812e-14,121
4.6207815340789173e-35,26154264.26407729,95.010727467523,24.4791358355886,51141.035755986275,5.1947335322211075e-12,-3.5113023599819826e-12,4.6302423700739224e-14,122
4.5668114337460603e-35,25247269.88487972,95.06071166508413,25.228418882021266,50246.45656883335,5.6776805479330505e-12,-3.2848168629584507e-12,3.7201553566074746e-14,123
4.631897817168746e-35,19038016.52816437,95.1180137231922,28.625392270050366,43632.35295168403,5.836442440454448e-12,-3.4501290713251365e-12,3.67353813263755e-14,124
4.73607273158173e-35,20947277.519546647,95.17328952881977,28.205325163227965,45767.9734286697,6.357192550154878e-12,-3.397282455352979e-12,3.636317327495833e-14,125
4.443113340349548e-35,30861575.940945372,95.21709639992329,24.09764503361868,55552.9984895925,7.58415552581937e-12,-3.2281954887025677e-12,3.906353442877868e-14,126
3.388748278236372e-35,31266618.153172377,95.27031931580925,24.526334722965235,55916.36521059805,7.534251000862469e-12,-3.238409540529119e-12,3.8119426596742536e-14,127
1.630488103546135e-35,33550421.02871006,95.32824608299704,23.703814415716202,57922.53290255453,7.440437155281643e-12,-3.1010749523829872e-12,2.6886679611099536e-14,128
1.6865343538091447e-35,25297455.58109302,95.38095453432413,28.267879283997733,50296.37417771916,7.1329053774604745e-12,-3.4835467843663537e-12,2.6729282367712573e-14,129
1.5390282200800796e-35,9883481.248896388,95.42904860262206,38.3654121382844,31437.73284207594,7.1904149301360576e-12,-3.503863865716994e-12,2.6551686196918388e-14,130
2.1334997896404308e-35,9336555.121850606,95.47620819702757,40.127206729242616,30555.49747544313,7.224887355050669e-12,-3.374855950255551e-12,2.963176579107163e-14,131
1.0612126973180264e-35,9390615.735245125,95.52790559917705,40.09895859466663,30643.833490871883,7.252087819153985e-12,-3.52839979456121e-12,2.5867438977848304e-14,132
1.1383765467534799e-35,4283652.931698985,95.57562394250742,46.35827294503061,20696.612105785203,6.403988450642828e-12,-3.775646462145232e-12,1.5152611033192936e-14,133
1.0469371135790752e-35,3722059.518689556,95.62032982679659,47.556521941420726,19292.243220140794,6.212641512348682e-12,-3.867572928584195e-12,1.0552407713070187e-14,134
1.276992790837333e-35,1614749.6558885677,95.66204867530669,51.57844399249268,12706.724656957216,6.943112751400804e-12,-4.04520861252422e-12,2.3712515361756164e-14,135
2.9157789297000155e-35,1780145.9784638504,95.70455636271845,50.931396658383896,13341.67016741804,6.957101561511081e-12,-4.0532022183015215e-12,2.336119916340134e-14,136
2.967788342824811e-35,2737388.1052621,95.74483281811106,48.06742524254268,16544.58941236287,6.85951295764653e-12,-4.116318397251462e-12,1.549339938751911e-14,137
3.745407255829831e-35,2670849.4242174267,95.78556710610546,48.90353688351379,16342.266518266239,6.907752148066493e-12,-4.1051051447027476e-12,1.6186341426144896e-14,138
2.98776524047414e-35,2051732.2242478668,95.82813882164473,52.47953932595218,14323.37408680145,6.878109193309001e-12,-4.142242104876459e-12,1.439151074546076e-14,139
1.878759791374054e-35,1281064.2704589798,95.86843795561245,54.467530201467035,11317.80564995419,6.94777568810423e-12,-4.37661018537483e-12,8.952253483271752e-15,140
1.843983934446906e-35,1436640.6421133184,95.90171725929109,53.72411210270303,11985.451642804153,7.218226016902918e-12,-4.364564265557647e-12,2.1086672146052186e-14,141
7.704685744913948e-36,2476104.595000612,95.94480077735199,51.48757171704351,15735.252933832197,6.956546449998768e-12,-5.205114117501353e-12,3.24470427378228e-14,142
4.594998900315613e-36,1870542.2441570284,95.98068976047966,53.13251955877267,13676.324005162653,6.8420269450086835e-12,-5.1953996660358825e-12,2.7758252872193504e-14,143
4.328161300477563e-36,1611619.6503686106,96.01917609338668,54.633152145109776,12694.482852343988,6.893374759897597e-12,-5.1405546486194e-12,2.899916418108717e-14,144
3.0604250390013336e-36,1376131.1620006727,96.0536058380867,55.12309434582784,11730.338283740035,6.4590000015130045e-12,-4.92650364947167e-12,2.976498966282085e-14,145
3.1926641246997945e-37,3149500.4863833063,96.0905184090087,51.96239429100183,17746.498072255297,6.726730283901361e-12,-4.95831153912718e-12,2.1019844815345974e-14,146
5.564231824862599e-37,1428460.7110758673,96.12605448912672,56.3454942905542,11951.324162724406,5.917211165495928e-12,-4.976741241335958e-12,1.8479725851413182e-14,147
1.2098455574321224e-38,704829.2491250159,96.16054781589374,61.0339515666476,8394.670446246719,6.012967901369848e-12,-5.128175661894829e-12,1.478351584667988e-14,148
4.226556856098351e-39,4741603.831386353,96.19767249488967,51.38111878844603,21774.96222682329,5.915823386715147e-12,-4.799716180059477e-12,1.7716838798500748e-14,149
2.8648167194505624e-35,10552980.488766557,96.22868331448815,46.22160686815608,32485.18484354751,5.993761043043833e-12,-5.153988347217364e-12,-5.653352014917741e-15,150
9.232339978197937e-36,5161467.848402162,96.26457283388905,51.29137089053753,22718.61085007713,7.0943806385059816e-12,-5.249245482730203e-12,-2.1378250250305956e-14,151
6.595929073986677e-36,3727225.69281275,96.29900668234097,52.35868992342938,19305.703447354113,7.118639011594041e-12,-5.28399546340097e-12,-2.197191213693106e-14,152
5.833680239488595e-36,3978410.6960571827,96.33626450481688,53.00084423198351,19945.65410249471,6.954103959344593e-12,-5.4404258875706546e-12,-2.2163530655822722e-14,153
3.567112839208685e-36,3627500.341112637,96.36908202701142,53.733657801696445,19045.68058532603,6.527445250981145e-12,-5.369704680902032e-12,-4.8594383725286685e-14,154
1.617890468392287e-36,3833563.2735158475,96.40125397976352,53.349792058602596,19579.17432549731,6.548650510751486e-12,-5.634714916880057e-12,-5.494388412605497e-14,155
1.490606422168373e-35,4032866.337379289,96.43613310345631,54.354233660598005,20081.7087372152,6.236289262773198e-12,-6.428080290277194e-12,-6.212158970101781e-14,156
1.2936384714353332e-34,4057010.4757704698,96.4659051803838,54.55590360738974,20141.7342585228,6.130096430467802e-12,-6.788569706372982e-12,-5.113990828031767e-14,157
2.187954768560835e-34,4155958.858903313,96.50309574493298,54.39341859944021,20385.884309766636,5.838662886503698e-12,-7.12652159506888e-12,-6.235115818715226e-14,158
1.2205091144237117e-34,4385008.186803129,96.53107803662544,53.9311553566625,20940.13293299267,5.814793091474257e-12,-7.191802708916839e-12,-6.07413560036216e-14,159
4.2201024450698753e-35,4854956.260303509,96.56229524830727,54.20165434962758,22033.711460559945,6.294409438112325e-12,-9.050094007534426e-12,-4.4440111313104324e-14,160
4.132340572447964e-35,4041380.6906396206,96.59131745790258,55.53472402733962,20102.90543905553,6.318640055624769e-12,-9.171108317218568e-12,-4.3241565806435075e-14,161
9.333662079316292e-35,3009881.6369492626,96.62305563146131,56.85316673664416,17348.675930911028,7.282424663301867e-12,-1.097444357611721e-11,-6.109074087650651e-14,162
1.1833222000016076e-34,831836.0665965461,96.65344051964273,63.888594446804255,9119.829100258517,7.44762584936609e-12,-1.026612128640636e-11,-5.090379699547299e-14,163
1.1323955387076237e-34,566069.5717560245,96.68294486061853,66.84723946717422,7522.97311744131,6.876332836469601e-12,-1.118805048605509e-11,-5.876100724826966e-14,164
1.0216679581778519e-34,592978.0023127139,96.7094677723721,66.21928219869194,7699.748502735823,6.419031972626499e-12,-1.113642511541002e-11,-5.48342370738148e-14,165
1.1211730565498337e-34,630179.9710982478,96.73828735591441,66.45547328182603,7937.658698503763,6.486061687738243e-12,-1.1070699912352211e-11,-4.224180804528959e-14,166
5.894241250258158e-35,809646.0351243843,96.76867362355478,64.82804557568504,8997.35361852813,6.404959895789375e-12,-1.0839662500927716e-11,-6.850041367467697e-14,167
3.1470335576529804e-35,890842.8388480328,96.7956350265566,64.34888218628963,9437.770896310605,6.408540365043791e-12,-1.0760725643876867e-11,-6.363093501178992e-14,168
1.0905488874340243e-35,1995966.8745672945,96.82142239949448,59.943761952045925,14127.43197876623,7.230049892115176e-12,-1.0745737633044428e-11,-4.8224433705594073e-14,169
1.5764303799052114e-35,1356812.2720662109,96.84799172740321,62.90667332963582,11647.689140967337,7.161965465130038e-12,-1.0684120255177731e-11,-4.35957269512905e-14,170
