4.320428147912025452e-02,-1.581319719552993774e-01,3.058972395956516266e-02,-4.568270742893218994e-01
6.991607695817947388e-02,1.330096423625946045e-01,4.357624351978302002e-01,3.658618927001953125e-01
2.558363676071166992e-01,-2.406099811196327209e-02,-7.898543030023574829e-02,-5.097457021474838257e-02
1.241665929555892944e-01,1.302467882633209229e-01,2.775548696517944336e-01,4.334524869918823242e-01
1.134195104241371155e-01,2.405861467123031616e-01,4.679898023605346680e-01,2.813583314418792725e-01
1.556387245655059814e-01,4.448512792587280273e-01,1.610175967216491699e-01,3.912209868431091309e-01
5.469968318939208984e-01,3.055328130722045898e-01,4.940937757492065430e-01,-2.191373147070407867e-02
9.576562792062759399e-02,-1.066136173903942108e-02,-5.558267831802368164e-01,1.576967388391494751e-01
4.474754333496093750e-01,1.505150739103555679e-02,4.487806260585784912e-01,-2.264330387115478516e-01
-2.154124155640602112e-02,6.832693517208099365e-02,-2.426293343305587769e-01,-4.360510706901550293e-01
1.880844533443450928e-01,3.421151041984558105e-01,-3.461408019065856934e-01,3.312671780586242676e-01
3.529198467731475830e-01,-3.551857769489288330e-01,2.091213762760162354e-01,-2.074109464883804321e-01
5.322442054748535156e-01,5.134238600730895996e-01,1.769709214568138123e-02,1.766276508569717407e-01
1.344950497150421143e-01,2.271087020635604858e-01,4.315944910049438477e-01,-3.513379096984863281e-01
6.508260965347290039e-02,5.133461952209472656e-01,5.156653523445129395e-01,-1.133969239890575409e-02
-8.438375592231750488e-02,3.169532120227813721e-01,4.892761111259460449e-01,1.509838402271270752e-01
3.424884974956512451e-01,-2.040880769491195679e-01,-2.306843400001525879e-01,-3.672282397747039795e-01
5.443207025527954102e-01,3.098972141742706299e-01,4.350309967994689941e-01,-1.240797638893127441e-01
4.052115678787231445e-01,3.141331374645233154e-01,-4.691170454025268555e-01,-1.328685134649276733e-01
-6.663025915622711182e-02,1.087788026779890060e-02,-9.382146596908569336e-02,-4.913862347602844238e-01
3.997956812381744385e-01,4.315119385719299316e-01,4.381433725357055664e-01,-7.592468708753585815e-02
1.831483244895935059e-01,6.538996100425720215e-02,-5.706044435501098633e-01,-6.923844665288925171e-02
-6.862050294876098633e-02,3.484158813953399658e-01,5.121612548828125000e-01,1.104368120431900024e-01
1.265035867691040039e-01,2.599281668663024902e-01,5.895092487335205078e-01,-3.710814565420150757e-02
-2.566834986209869385e-01,-1.411622762680053711e-02,-3.719854652881622314e-01,-1.692624986171722412e-01
4.763633310794830322e-01,2.046892046928405762e-02,-2.219232767820358276e-01,1.129281595349311829e-01
