-3.541018441319465637e-02,2.458965331315994263e-01,5.007892251014709473e-01,-1.918184459209442139e-01
3.731763660907745361e-01,1.459409948438405991e-02,7.476414740085601807e-02,-1.341144144535064697e-01
5.698040127754211426e-02,-4.610376060009002686e-01,-8.070397377014160156e-02,-5.262062326073646545e-02
2.137369960546493530e-01,4.692517220973968506e-01,3.257064819335937500e-01,3.426242768764495850e-01
2.300340235233306885e-01,2.150384150445461273e-02,-1.769159436225891113e-01,-5.153883099555969238e-01
2.086965590715408325e-01,-2.129871994256973267e-01,-1.768526285886764526e-01,-4.328257143497467041e-01
-5.070238932967185974e-02,5.531353354454040527e-01,3.633910119533538818e-01,1.350700408220291138e-01
3.789949044585227966e-02,5.245950818061828613e-01,2.265816777944564819e-01,3.030638396739959717e-01
-4.570742603391408920e-03,4.881113767623901367e-01,3.127028644084930420e-01,2.541607320308685303e-01
2.324052304029464722e-01,-2.273972332477569580e-01,1.060932353138923645e-01,-6.821816414594650269e-02
7.339899241924285889e-02,-3.092949837446212769e-02,5.808320641517639160e-01,7.016674149781465530e-03
-1.569344848394393921e-01,-2.707261741161346436e-01,-2.566183209419250488e-01,-2.197253517806529999e-02
-1.581214666366577148e-01,-1.864116489887237549e-01,2.281253635883331299e-01,-2.378733307123184204e-01
2.278230488300323486e-01,4.985373914241790771e-01,-4.029269218444824219e-01,-1.946174912154674530e-02
4.234696924686431885e-01,-1.088325865566730499e-02,4.592913985252380371e-01,-2.224495112895965576e-01
-1.224892660975456238e-01,1.809789538383483887e-01,2.209509909152984619e-02,-1.003704294562339783e-01
-2.070636674761772156e-02,2.980115264654159546e-02,5.316712260246276855e-01,-1.163183972239494324e-01
2.204177081584930420e-01,6.474539637565612793e-01,2.508580982685089111e-01,-3.482409566640853882e-02
1.871907562017440796e-01,5.926368236541748047e-01,3.927324712276458740e-01,2.413814514875411987e-02
1.277410537004470825e-01,2.354726046323776245e-01,5.407505035400390625e-01,2.461394220590591431e-01
2.706962823867797852e-01,-3.740366101264953613e-01,-3.983326852321624756e-01,-1.016689985990524292e-01
-1.439829468727111816e-01,2.332365661859512329e-01,-2.278893142938613892e-01,2.363638132810592651e-01
4.974334836006164551e-01,2.667407095432281494e-01,-4.163721799850463867e-01,1.347562670707702637e-01
4.099274873733520508e-01,-2.255990207195281982e-01,5.075497925281524658e-02,-3.918561935424804688e-01
-5.102973058819770813e-02,-1.115661934018135071e-01,4.819886684417724609e-01,-1.041996926069259644e-01
1.571914106607437134e-01,3.888637721538543701e-01,1.574076712131500244e-01,4.422360658645629883e-01
3.144927620887756348e-01,-1.216518133878707886e-01,-4.718601107597351074e-01,-2.505931258201599121e-01
-5.988400429487228394e-02,5.214083939790725708e-02,-5.210367441177368164e-01,1.474299430847167969e-01
1.789904385805130005e-01,4.742933809757232666e-01,-4.274030923843383789e-01,-1.651257723569869995e-01
-1.232380792498588562e-01,1.184336841106414795e-01,3.392706811428070068e-01,-1.559368073940277100e-01
-5.670071393251419067e-02,2.753351628780364990e-01,5.195233821868896484e-01,-1.699645519256591797e-01
-1.394331753253936768e-01,-1.637873500585556030e-01,9.634295105934143066e-02,-3.487781286239624023e-01
2.578966319561004639e-01,4.821858406066894531e-01,-1.012308448553085327e-01,3.389428555965423584e-01
3.674194216728210449e-01,4.141704440116882324e-01,-4.003306031227111816e-01,2.059908211231231689e-01
3.049114644527435303e-01,3.149128854274749756e-01,-4.909877479076385498e-01,-2.270365804433822632e-01
7.325393706560134888e-02,9.286180883646011353e-02,5.105559229850769043e-01,2.587147355079650879e-01
-1.159893274307250977e-01,-1.100922822952270508e-01,-2.777831852436065674e-01,-3.241513371467590332e-01
-1.857389509677886963e-02,5.232437252998352051e-01,2.654424607753753662e-01,2.964358031749725342e-01
9.561546146869659424e-02,3.390884101390838623e-01,-2.032327950000762939e-01,3.707553744316101074e-01
4.917674660682678223e-01,-8.384069055318832397e-02,4.444201290607452393e-01,-1.520183235406875610e-01
6.749387830495834351e-02,-4.077932834625244141e-01,1.667668819427490234e-01,-6.185534223914146423e-02
3.879564404487609863e-01,2.667759358882904053e-01,-4.159633219242095947e-01,2.647273242473602295e-01
4.368747472763061523e-01,1.915001720190048218e-01,5.606139302253723145e-01,5.727624148130416870e-02
-3.130679950118064880e-02,4.644551575183868408e-01,4.360390603542327881e-01,2.128419578075408936e-01
1.566095352172851562e-01,3.653861582279205322e-01,-1.537607610225677490e-01,3.611630201339721680e-01
2.750979959964752197e-01,4.452323913574218750e-02,-2.501754760742187500e-01,2.857916057109832764e-01
6.028356552124023438e-01,4.318982660770416260e-01,-3.445041924715042114e-02,5.004962161183357239e-02
3.502972424030303955e-03,5.960904955863952637e-01,3.488523662090301514e-01,4.817452654242515564e-02
3.406046926975250244e-01,1.751271188259124756e-01,3.371254503726959229e-01,3.929451107978820801e-01
5.497891902923583984e-01,1.506413072347640991e-01,4.659208059310913086e-01,-1.028671115636825562e-01
-2.680261433124542236e-01,-2.631247229874134064e-02,-2.477311342954635620e-01,-5.922032147645950317e-02
2.863403558731079102e-01,3.262739777565002441e-01,1.858729273080825806e-01,4.556534886360168457e-01
2.310157716274261475e-01,3.617011010646820068e-01,5.671209096908569336e-01,9.771127998828887939e-02
4.708747863769531250e-01,3.974391520023345947e-02,-5.197510123252868652e-01,3.637628862634301186e-03
1.666413396596908569e-01,1.721278727054595947e-01,3.733424246311187744e-01,-4.355055689811706543e-01
-2.783834040164947510e-01,-9.169127047061920166e-02,-4.977535456418991089e-02,-2.627050876617431641e-01
1.562400162220001221e-01,2.099807858467102051e-01,4.134842753410339355e-01,-3.990791738033294678e-01
3.769395351409912109e-01,-2.958262562751770020e-01,-2.892827093601226807e-01,-2.581555247306823730e-01
2.105133980512619019e-01,2.848779037594795227e-02,-3.361339271068572998e-01,-3.904161751270294189e-01
2.035062015056610107e-01,6.061114668846130371e-01,8.832021057605743408e-02,2.512778639793395996e-01
-8.734292536973953247e-02,7.249883841723203659e-03,-4.695276021957397461e-01,1.771584749221801758e-01
3.990882933139801025e-01,2.815776169300079346e-01,-6.563150882720947266e-02,4.031749367713928223e-01
2.309548901394009590e-03,-2.029214352369308472e-01,4.607814848423004150e-01,1.590016111731529236e-02
1.031264569610357285e-02,2.381641864776611328e-01,5.113166570663452148e-01,-2.049485594034194946e-01
-1.311319321393966675e-01,3.144389018416404724e-02,5.011054277420043945e-01,1.679058372974395752e-02
2.063369750976562500e-01,2.732023596763610840e-01,-5.840449333190917969e-01,2.205008640885353088e-02
-3.355294466018676758e-04,-3.430173397064208984e-01,2.172503769397735596e-01,-1.931472867727279663e-01
3.096781969070434570e-01,5.866454839706420898e-01,3.515576124191284180e-01,1.559608578681945801e-01
5.610492229461669922e-01,3.635414242744445801e-01,-1.662958711385726929e-01,5.280675739049911499e-02
5.307296514511108398e-01,1.992449313402175903e-01,3.388859331607818604e-01,2.985764443874359131e-01
5.679939985275268555e-01,2.284829765558242798e-01,4.507829844951629639e-01,-2.736062742769718170e-02
-9.079267829656600952e-02,-2.866230206564068794e-03,-4.763700664043426514e-01,1.577621549367904663e-01
3.764079883694648743e-02,6.215931177139282227e-01,7.268960028886795044e-02,1.399840712547302246e-01
2.651566267013549805e-01,2.034870982170104980e-01,5.960023999214172363e-01,3.746723756194114685e-02
-2.727514505386352539e-01,-1.575673967599868774e-01,-9.450769424438476562e-02,-1.251634657382965088e-01
1.793367229402065277e-02,5.653776526451110840e-01,-7.445949316024780273e-02,2.584486305713653564e-01
8.313540369272232056e-02,6.018545627593994141e-01,2.631549239158630371e-01,2.141218781471252441e-01
2.865745918825268745e-03,3.065033257007598877e-01,-4.927838146686553955e-01,1.111561655998229980e-01
3.432500064373016357e-01,2.034748643636703491e-01,-3.148216605186462402e-01,2.446748316287994385e-02
7.337841391563415527e-02,-2.667821347713470459e-01,-4.757361710071563721e-01,4.741768538951873779e-02
4.291765689849853516e-01,2.154414504766464233e-01,5.121218562126159668e-01,-2.482666075229644775e-01
1.890452206134796143e-01,7.950647920370101929e-02,1.246903091669082642e-02,1.466120481491088867e-01
2.626316547393798828e-01,6.537800282239913940e-02,-9.845533967018127441e-02,2.182327955961227417e-01
-5.774733051657676697e-02,7.518029958009719849e-02,2.326772361993789673e-02,-2.221676856279373169e-01
9.991335868835449219e-02,-5.900260806083679199e-02,5.090001225471496582e-01,-1.773259043693542480e-01
3.269062936305999756e-01,-2.250468730926513672e-01,-2.563629746437072754e-01,-3.549109995365142822e-01
1.346231698989868164e-01,3.650656044483184814e-01,5.721004009246826172e-01,1.108555644750595093e-01
4.447990953922271729e-01,-2.712994813919067383e-02,-4.971186518669128418e-01,-1.288609392940998077e-02
-6.000447273254394531e-02,9.976054541766643524e-03,-1.278991810977458954e-02,-4.973968267440795898e-01
-1.255064159631729126e-01,3.124005198478698730e-01,-2.463585138320922852e-01,9.048244357109069824e-02
3.732054531574249268e-01,-1.341182887554168701e-01,-5.418099164962768555e-01,-6.257794052362442017e-02
6.178634613752365112e-02,1.729837805032730103e-01,-4.959171414375305176e-01,2.428678423166275024e-01
7.690215110778808594e-02,6.570895314216613770e-01,-7.283470779657363892e-02,3.180243074893951416e-02
2.317751049995422363e-01,8.987050503492355347e-03,1.363110095262527466e-01,-2.389883846044540405e-01
3.921732306480407715e-01,5.491861701011657715e-01,-2.070473581552505493e-01,5.905655026435852051e-02
1.083858683705329895e-01,1.095261648297309875e-01,-5.316970944404602051e-01,1.654065698385238647e-01
4.119220674037933350e-01,-4.416863247752189636e-02,-5.428817868232727051e-01,-3.487703949213027954e-02
9.044304490089416504e-02,-4.353925883769989014e-01,-1.220499426126480103e-01,-1.018361225724220276e-01
3.537590801715850830e-01,-5.852365866303443909e-02,3.646585047245025635e-01,-3.508436381816864014e-01
4.717577993869781494e-01,2.620410323143005371e-01,5.017076134681701660e-01,1.952383518218994141e-01
1.492449045181274414e-01,-1.973630636930465698e-01,2.668781578540802002e-01,-3.838589787483215332e-01
2.521179020404815674e-01,5.287000536918640137e-01,1.429934799671173096e-01,2.661213874816894531e-01
-9.148758649826049805e-02,3.010227382183074951e-01,5.163753032684326172e-01,-1.191531941294670105e-01
2.848344296216964722e-02,3.987621068954467773e-01,5.229136943817138672e-01,-9.545725584030151367e-02
3.682406246662139893e-01,2.397746890783309937e-01,4.899781942367553711e-01,-3.325797915458679199e-01
-1.315954979509115219e-02,-3.101429641246795654e-01,-3.551644682884216309e-01,1.511550135910511017e-02
5.301579236984252930e-01,1.172004118561744690e-01,4.070668518543243408e-01,2.441859990358352661e-01
-4.472319036722183228e-02,5.702773928642272949e-01,3.497118055820465088e-01,4.645621404051780701e-02
3.257662430405616760e-02,3.453752398490905762e-01,5.646570324897766113e-01,-4.831657931208610535e-02
