Training first with 1. curl, energy, mse 2. divergence, mse

0.01690194196999073,-0.5378889837861061,92.11971163749695,99.33923482894897,50,10,0.001
0.016714537516236305,-0.1733132192492485,92.21795201301575,99.35066103935242,50,10,0.0001
0.01676860637962818,-0.31849844470620153,92.23583936691284,99.3537187576294,50,10,1e-05
0.016682034358382225,-0.5272669306397438,92.1388328075409,99.33815598487854,50,30,0.001
0.016638072207570076,-0.4988373330235481,92.20796227455139,99.34706091880798,50,30,0.0001
0.016728485003113747,-0.30374370850622656,92.22866892814636,99.35171008110046,50,30,1e-05
0.016846880316734314,-0.4193483250960708,92.13194251060486,99.34535622596741,20,10,0.001
0.016683977097272873,-0.2725116920471191,92.20011830329895,99.34765696525574,20,10,0.0001
0.016749802976846695,-0.18204879894852638,92.23031997680664,99.35274720191956,20,10,1e-05
0.01676846854388714,-0.3506843711435795,92.10536479949951,99.33816194534302,20,30,0.001
0.016645057126879692,-0.5484376490674913,92.18636751174927,99.34421181678772,20,30,0.0001
0.01672031357884407,-0.3158839054778218,92.22851395606995,99.35131072998047,20,30,1e-05

Training with divergence, mse


0.001819377881474793,0.09731164216995239,92.2439455986023,99.35547709465027,50,20,0.0001
0.0018156133592128754,0.06372360333800316,92.25252270698547,99.35641288757324,50,20,1e-05
0.0018456907710060477,-0.08679792515933514,92.22500324249268,99.35414791107178,50,20,1e-06
0.0018105260096490383,0.053373185396194456,92.24497675895691,99.35553669929504,50,30,0.0001
0.0018137252191081643,0.022460137531161307,92.25066900253296,99.35616254806519,50,30,1e-05
0.0018383092246949673,-0.006181187145411968,92.23279356956482,99.35466647148132,50,30,1e-06
0.001805823645554483,0.04680377744138241,92.24718809127808,99.35551881790161,50,40,0.0001
0.0018117014551535249,0.01434794433414936,92.24885106086731,99.35593008995056,50,40,1e-05
0.0018343969713896513,0.06135315377265215,92.23838448524475,99.355149269104,50,40,1e-06
0.0018028918420895934,0.05310941826552153,92.25183725357056,99.35659170150757,20,20,0.0001
0.0018136154394596815,0.027220832481980324,92.25121140480042,99.35619831085205,20,20,1e-05
0.0018352455226704478,0.052324243932962415,92.237788438797,99.3550956249237,20,20,1e-06
0.0018115894636139274,-0.011535287126898766,92.2472596168518,99.35603737831116,20,30,0.0001
